Date,Gold_INR_per_gram,Silver_INR_per_gram,Platinum_INR_per_gram,Diamond_INR_per_carat
22-06-2017,25888.44,33.1,1918.81,2779.38
23-06-2017,26086.84,33.41,1928.17,2828.87
24-06-2017,26086.84,33.41,1928.17,2828.87
25-06-2017,26086.84,33.41,1928.17,2828.87
26-06-2017,25843.99,33.22,1898.85,2865.86
27-06-2017,25815.33,33.21,1900.94,2926.02
28-06-2017,25890,33.55,1910.01,2952.22
29-06-2017,25806,33.28,1906.1,2962.6
30-06-2017,25842.39,33.39,1923.96,2978.82
01-07-2017,25842.39,33.39,1923.96,2978.82
02-07-2017,25842.39,33.39,1923.96,2978.82
03-07-2017,25297.67,32.23,1877.33,2994.09
04-07-2017,25297.67,32.23,1877.33,2994.09
05-07-2017,25413.21,31.91,1886,3023.84
06-07-2017,25459.53,32.1,1889.78,2958.59
07-07-2017,25145.88,30.94,1874.81,2967.54
08-07-2017,25145.88,30.94,1874.81,2967.54
09-07-2017,25145.88,30.94,1874.81,2967.54
10-07-2017,25179.11,31.3,1868.13,2965.25
11-07-2017,25179.11,31.3,1868.13,2965.25
12-07-2017,25270.03,31.79,1900.91,2945.59
13-07-2017,25169.88,31.31,1871.76,2961.22
14-07-2017,25407.01,31.83,1907.49,2971.1
15-07-2017,25407.01,31.83,1907.49,2971.1
16-07-2017,25407.01,31.83,1907.49,2971.1
17-07-2017,25472.61,32.08,1916.64,2950.73
18-07-2017,25669.13,32.46,1918.72,2922.73
19-07-2017,25661.73,32.5,1905.4,2950.8
20-07-2017,25718.96,32.58,1922.52,2939.83
21-07-2017,25940.12,32.83,1933.05,2943.51
22-07-2017,25940.12,32.83,1933.05,2943.51
23-07-2017,25940.12,32.83,1933.05,2943.51
24-07-2017,25986.71,32.88,1926.15,2923.74
25-07-2017,25902.48,33.03,1922.25,3081.8
26-07-2017,25879.5,32.9,1905.22,3090.66
27-07-2017,26057.71,33.08,1909.85,3102.27
28-07-2017,26174.63,33.27,1925.75,3106.13
29-07-2017,26174.63,33.27,1925.75,3106.13
30-07-2017,26174.63,33.27,1925.75,3106.13
31-07-2017,26112.44,33.41,1933.18,3114.48
01-08-2017,26263.14,33.4,1953.33,3113.19
02-08-2017,26191.96,33.27,1958.12,3026.85
03-08-2017,25940.35,32.85,1967.52,3027.17
04-08-2017,25768.78,32.14,1978.28,3054.06
05-08-2017,25768.78,32.14,1978.28,3054.06
06-08-2017,25768.78,32.14,1978.28,3054.06
07-08-2017,25753.83,32.12,1982.61,3098.16
08-08-2017,25783.64,32.48,1994.11,3085.76
09-08-2017,26072.24,33.35,1993.41,3026.1
10-08-2017,26367.66,33.85,2019.94,2927.33
11-08-2017,26553.69,34,2035.71,2943.53
12-08-2017,26553.69,34,2035.71,2943.53
13-08-2017,26553.69,34,2035.71,2943.53
14-08-2017,26457.74,34.07,2003.39,2928.07
15-08-2017,26279.62,33.31,1990.83,2856.83
16-08-2017,26382.06,33.81,2008.25,2897.4
17-08-2017,26535.94,33.99,2019.28,2875.89
18-08-2017,26533.24,33.9,2021.62,2868.39
19-08-2017,26533.24,33.9,2021.62,2868.39
20-08-2017,26533.24,33.9,2021.62,2868.39
21-08-2017,26591.6,33.87,2024.45,2875.51
22-08-2017,26507.89,33.85,2018.36,2882.81
23-08-2017,26544.83,33.93,2014.39,2907.78
24-08-2017,26473.69,33.75,2016.24,3092.51
25-08-2017,26609.62,33.93,2009.98,3145.4
26-08-2017,26609.62,33.93,2009.98,3145.4
27-08-2017,26609.62,33.93,2009.98,3145.4
28-08-2017,26947.1,34.7,2029.73,3178.87
29-08-2017,26930,34.57,2052.31,3166.5
30-08-2017,26910.52,34.64,2043.85,3175.66
31-08-2017,27072.67,34.78,2050.3,3209.26
01-09-2017,27216.01,35.22,2069.81,3249.92
02-09-2017,27216.01,35.22,2069.81,3249.92
03-09-2017,27216.01,35.22,2069.81,3249.92
04-09-2017,27216.01,35.22,2069.81,3249.92
05-09-2017,27567.32,35.54,2073.72,3247.2
06-09-2017,27489.83,35.52,2072.4,3273.37
07-09-2017,27684.06,35.87,2089.63,3286.55
08-09-2017,27674.32,35.86,2078.86,3262.95
09-09-2017,27674.32,35.86,2078.86,3262.95
10-09-2017,27674.32,35.86,2078.86,3262.95
11-09-2017,27357.74,35.41,2051.11,3275.4
12-09-2017,27317,35.41,2027.38,3333.57
13-09-2017,27225.61,35.37,2020.83,3315.62
14-09-2017,27306.66,35.29,2020.33,3310.48
15-09-2017,27234.96,35.14,2002.81,3319.59
16-09-2017,27234.96,35.14,2002.81,3319.59
17-09-2017,27234.96,35.14,2002.81,3319.59
18-09-2017,26929.52,34.05,1979.67,3281.24
19-09-2017,26967.14,34.34,1962.15,3288.65
20-09-2017,27122.31,34.5,1953.34,3222.65
21-09-2017,26673.7,33.86,1941.52,3211.19
22-09-2017,26945.14,34.07,1941.35,3242.28
23-09-2017,26945.14,34.07,1941.35,3242.28
24-09-2017,26945.14,34.07,1941.35,3242.28
25-09-2017,27263.67,34.43,1961.11,3274.83
26-09-2017,27215.21,34.11,1939.9,3263.91
27-09-2017,26964.87,34.04,1935.7,3282.97
28-09-2017,27081.32,34.18,1940.25,3312.73
29-09-2017,26929.07,33.76,1912.88,3295.23
30-09-2017,26929.07,33.76,1912.88,3295.23
01-10-2017,26929.07,33.76,1912.88,3295.23
02-10-2017,26716.86,33.68,1913.65,3306.89
03-10-2017,26805.48,33.82,1920.76,3371.48
04-10-2017,26799.19,33.71,1915.94,3348.07
05-10-2017,26546.29,33.53,1911.07,3344.82
06-10-2017,26659.71,33.94,1913.94,3357.45
07-10-2017,26659.71,33.94,1913.94,3357.45
08-10-2017,26659.71,33.94,1913.94,3357.45
09-10-2017,26957.71,34.42,1923.09,3312.36
10-10-2017,27142.95,34.9,1962.43,3327.64
11-10-2017,26969.37,34.66,1951.49,3260.21
12-10-2017,27112.75,34.91,1968.73,3218.1
13-10-2017,27217.95,35.11,1976.67,3222.16
14-10-2017,27217.95,35.11,1976.67,3222.16
15-10-2017,27217.95,35.11,1976.67,3222.16
16-10-2017,27028.61,34.83,1953.28,3203.68
17-10-2017,26686.12,34.18,1938.75,3220.07
18-10-2017,26717.97,34.22,1924.47,3188.65
19-10-2017,26910.19,34.8,1930.49,3227.72
20-10-2017,26655.89,34.36,1928.35,3291.1
21-10-2017,26655.89,34.36,1928.35,3291.1
22-10-2017,26655.89,34.36,1928.35,3291.1
23-10-2017,26744.1,34.47,1935.11,3266.71
24-10-2017,26659.22,34.2,1929.5,3287.08
25-10-2017,26685.87,34.14,1933.33,3239.87
26-10-2017,26397.96,33.81,1914.13,3217.36
27-10-2017,26345.94,33.56,1891.26,3230.22
28-10-2017,26345.94,33.56,1891.26,3230.22
29-10-2017,26345.94,33.56,1891.26,3230.22
30-10-2017,26574.24,33.9,1916.57,3198.69
31-10-2017,26413.53,33.57,1909.2,3234.77
01-11-2017,26490.96,34.46,1939.88,3259.16
02-11-2017,26460.46,34.32,1917.96,3278.32
03-11-2017,26263.89,33.69,1904.73,3239.43
04-11-2017,26263.89,33.69,1904.73,3239.43
05-11-2017,26263.89,33.69,1904.73,3239.43
06-11-2017,26610.75,34.6,1936.42,3326.53
07-11-2017,26450.21,33.96,1914.87,3288.97
08-11-2017,26850.62,34.67,1958.07,3347.28
09-11-2017,26829.44,34.21,1956.07,3372.1
10-11-2017,26577.49,34.04,1940.26,3374.87
11-11-2017,26577.49,34.04,1940.26,3374.87
12-11-2017,26577.49,34.04,1940.26,3374.87
13-11-2017,26758.81,34.5,1953.33,3353.58
14-11-2017,26961.37,34.71,1944.21,3417.85
15-11-2017,26845.92,34.49,1955.66,3432.24
16-11-2017,26845.92,34.49,1955.66,3432.24
17-11-2017,27167.08,35.21,1994.66,3486.13
18-11-2017,27167.08,35.21,1994.66,3486.13
19-11-2017,27167.08,35.21,1994.66,3486.13
20-11-2017,26597.62,33.97,1920.64,3461.38
21-11-2017,26782.69,34.28,1954.29,2974.03
22-11-2017,26892.69,34.45,1952.2,2994.78
23-11-2017,26892.69,34.45,1952.2,2994.78
24-11-2017,26715.42,34.11,1956.47,2925.66
25-11-2017,26715.42,34.11,1956.47,2925.66
26-11-2017,26715.42,34.11,1956.47,2925.66
27-11-2017,26848.53,34.15,1967.05,2974.02
28-11-2017,26820.96,33.69,1968.22,2984.15
29-11-2017,26574.82,33,1948.39,2941.34
30-11-2017,26367.75,32.82,1949.42,2945.47
01-12-2017,26518.51,32.69,1948.04,2955.79
02-12-2017,26518.51,32.69,1948.04,2955.79
03-12-2017,26518.51,32.69,1948.04,2955.79
04-12-2017,26429.12,32.67,1918.05,2908.5
05-12-2017,26101.8,31.97,1895.77,2870.72
06-12-2017,26128.86,31.76,1866.14,2878.9
07-12-2017,25923.48,31.53,1853.51,2887.92
08-12-2017,25838.95,31.59,1831.88,2921.4
09-12-2017,25838.95,31.59,1831.88,2921.4
10-12-2017,25838.95,31.59,1831.88,2921.4
11-12-2017,25780.08,31.48,1848.78,2909.45
12-12-2017,25623.31,31.19,1809.87,2902.4
13-12-2017,25846.15,31.69,1814.88,2974.46
14-12-2017,25927.76,31.71,1820.4,2942
15-12-2017,25919.96,31.94,1836.07,2972.5
16-12-2017,25919.96,31.94,1836.07,2972.5
17-12-2017,25919.96,31.94,1836.07,2972.5
18-12-2017,26000.95,32.13,1879.31,3021.01
19-12-2017,26021.85,32.08,1884.92,2976.53
20-12-2017,26071.23,32.25,1895.68,3016.43
21-12-2017,26062.29,32.13,1889.53,3067.97
22-12-2017,26247.2,32.57,1897.64,3085.48
23-12-2017,26247.2,32.57,1897.64,3085.48
24-12-2017,26247.2,32.57,1897.64,3085.48
25-12-2017,26247.2,32.57,1897.64,3085.48
26-12-2017,26426.57,32.89,1898.7,3130.75
27-12-2017,26493.58,33.1,1899.63,3115.61
28-12-2017,26675.85,33.57,1910.66,3124.32
29-12-2017,26905.07,33.99,1924.12,3139.04
30-12-2017,26905.07,33.99,1924.12,3139.04
31-12-2017,26905.07,33.99,1924.12,3139.04
01-01-2018,26905.07,33.99,1924.12,3139.04
02-01-2018,26975.38,34.01,1937.99,3155.06
03-01-2018,26854.23,33.92,1954.18,3122.02
04-01-2018,26902.17,33.91,1969.85,3144.74
05-01-2018,26899.51,33.91,1978.7,3165.73
06-01-2018,26899.51,33.91,1978.7,3165.73
07-01-2018,26899.51,33.91,1978.7,3165.73
08-01-2018,26820.53,33.58,1977.67,3193.83
09-01-2018,26759.04,33.42,1974.54,3181.91
10-01-2018,26953.3,33.57,1993.57,3120.5
11-01-2018,27071.38,33.5,2023.08,3215.63
12-01-2018,27296.09,33.8,2029.09,3276.99
13-01-2018,27296.09,33.8,2029.09,3276.99
14-01-2018,27296.09,33.8,2029.09,3276.99
15-01-2018,27296.09,33.8,2029.09,3276.99
16-01-2018,27272.24,33.83,2042.66,3230.48
17-01-2018,27528.86,34.05,2070.22,3228.73
18-01-2018,27209.78,33.54,2062.28,3222.52
19-01-2018,27349.09,33.72,2086.65,3205.94
20-01-2018,27349.09,33.72,2086.65,3205.94
21-01-2018,27349.09,33.72,2086.65,3205.94
22-01-2018,27313.37,33.61,2040.55,3233.73
23-01-2018,27432.49,33.49,2064.68,3263.42
24-01-2018,27790.86,34.55,2076.88,3264.88
25-01-2018,27848.48,34.71,2103.97,3206.23
26-01-2018,27625.64,34.37,2074.58,3235.02
27-01-2018,27625.64,34.37,2074.58,3235.02
28-01-2018,27625.64,34.37,2074.58,3235.02
29-01-2018,27625.64,34.37,2074.58,3209.65
30-01-2018,27335.87,33.69,2041.69,3165.01
31-01-2018,27452.83,34.12,2052.91,3178.29
01-02-2018,27516.15,33.9,2056.7,3173.06
02-02-2018,27432.11,33.18,2049.44,3085.09
03-02-2018,27432.11,33.18,2049.44,3085.09
04-02-2018,27432.11,33.18,2049.44,3085.09
05-02-2018,27485.21,33.19,2046.44,2992.21
06-02-2018,27420.62,33.1,2049.77,3051.09
07-02-2018,26979.65,32.25,2013.19,3008.55
08-02-2018,27181.82,32.58,2013.3,2958.76
09-02-2018,27204.92,32.3,1985.83,2995.19
10-02-2018,27204.92,32.3,1985.83,2995.19
11-02-2018,27204.92,32.3,1985.83,2995.19
12-02-2018,27337.31,33.05,2002.09,3009.16
13-02-2018,27448.65,33,2010.34,3036.97
14-02-2018,28000.39,33.69,2057.63,3173.1
15-02-2018,27832.39,33.41,2054.55,3191.66
16-02-2018,27796.6,33.18,2073.24,3157.49
17-02-2018,27796.6,33.18,2073.24,3157.49
18-02-2018,27796.6,33.18,2073.24,3157.49
19-02-2018,27796.6,33.18,2073.24,3157.49
20-02-2018,27557.75,32.95,2075.96,3091.29
21-02-2018,27736.57,33.5,2072.11,3117.84
22-02-2018,27761.92,33.46,2078.91,3135.51
23-02-2018,27735.93,33.29,2079.46,3204.49
24-02-2018,27735.93,33.29,2079.46,3204.49
25-02-2018,27735.93,33.29,2079.46,3204.49
26-02-2018,27681.86,33.29,2077.75,3215.95
27-02-2018,27398.4,32.94,2047.54,3144.66
28-02-2018,27453.22,32.96,2058.94,3098.15
01-03-2018,27328.5,32.87,2005.85,3095.64
02-03-2018,27672.02,33.22,2018.38,3050.76
03-03-2018,27672.02,33.22,2018.38,3050.76
04-03-2018,27672.02,33.22,2018.38,3050.76
05-03-2018,27624.73,33.13,2013.22,3061.17
06-03-2018,27871.12,33.8,2025.34,3051.27
07-03-2018,27663.81,33.16,1985.49,3022.79
08-03-2018,27537.06,33.17,1983.65,2972.67
09-03-2018,27673.91,33.5,2014.65,3008.91
10-03-2018,27673.91,33.5,2014.65,3008.91
11-03-2018,27673.91,33.5,2014.65,3008.91
12-03-2018,27557.89,33.28,2008.05,2992.28
13-03-2018,27685.39,33.45,2016.63,2991.17
14-03-2018,27604.08,33.2,2000.9,2779.18
15-03-2018,27449.35,32.98,1991.58,2754.7
16-03-2018,27409.58,32.76,1983.03,2788.03
17-03-2018,27409.58,32.76,1983.03,2788.03
18-03-2018,27409.58,32.76,1983.03,2788.03
19-03-2018,27545.97,32.9,1993.36,2788.04
20-03-2018,27487.89,32.71,1978.1,2766.43
21-03-2018,27698.63,33.19,1990.52,2857.18
22-03-2018,27751.22,33.04,1982.29,2772.23
23-03-2018,28267.04,33.5,1983.7,2782.98
24-03-2018,28267.04,33.5,1983.7,2782.98
25-03-2018,28267.04,33.5,1983.7,2782.98
26-03-2018,28310.74,33.63,1983.47,2813.85
27-03-2018,27898.92,33.18,1966.01,2753.85
28-03-2018,27628.6,32.71,1950.19,2743.35
29-03-2018,27707.29,32.87,1942.32,2804.02
30-03-2018,27707.29,32.87,1942.32,2804.02
31-03-2018,27707.29,32.87,1942.32,2804.02
01-04-2018,27707.29,32.87,1942.32,2804.02
02-04-2018,28092.69,33.67,1948.13,2748.75
03-04-2018,27912.81,33.12,1937.85,2726.76
04-04-2018,27874.71,32.72,1903.32,2744.4
05-04-2018,27673.05,32.99,1901.15,2779.19
06-04-2018,27774.7,32.95,1901.83,2751.64
07-04-2018,27774.7,32.95,1901.83,2751.64
08-04-2018,27774.7,32.95,1901.83,2751.64
09-04-2018,27884.93,33.31,1948.79,2749.35
10-04-2018,27988.99,33.42,1934.62,2816.87
11-04-2018,28315.52,33.8,1938.77,2845.46
12-04-2018,28051.6,33.34,1947.1,2883.35
13-04-2018,28222.79,33.76,1946.09,2926.31
14-04-2018,28222.79,33.76,1946.09,2926.31
15-04-2018,28222.79,33.76,1946.09,2926.31
16-04-2018,28244.76,33.79,1940.35,2939.89
17-04-2018,28339.69,34.13,1964.55,2956.97
18-04-2018,28530.57,35.2,1983.75,3011.64
19-04-2018,28582.72,35.36,1981.56,2999.71
20-04-2018,28413.41,35.26,1967.49,3010.43
21-04-2018,28413.41,35.26,1967.49,3010.43
22-04-2018,28413.41,35.26,1967.49,3010.43
23-04-2018,28146.48,34.12,1950.14,3002.03
24-04-2018,28484.9,34.54,1987.35,3021.59
25-04-2018,28211.07,34.06,1935.83,3007.23
26-04-2018,28315.34,34.31,1944.62,3047.2
27-04-2018,28398.11,34.14,1959.45,3043.28
28-04-2018,28398.11,34.14,1959.45,3043.28
29-04-2018,28398.11,34.14,1959.45,3043.28
30-04-2018,28187.21,33.8,1925.26,2955.71
01-05-2018,27854.59,33.15,1898.85,2934.21
02-05-2018,27970.79,33.84,1907.88,2942.26
03-05-2018,28267.48,34.14,1938.2,2961.81
04-05-2018,28133.36,34.07,1939.57,2958.59
05-05-2018,28133.36,34.07,1939.57,2958.59
06-05-2018,28133.36,34.07,1939.57,2958.59
07-05-2018,28186.13,34.11,1950.39,2955.7
08-05-2018,28311.88,34.21,1957.45,2966.43
09-05-2018,28315.2,34.38,1968.44,3007.98
10-05-2018,28714.62,35.08,2001.2,3066.79
11-05-2018,28577.94,34.95,1998.51,3052.99
12-05-2018,28577.94,34.95,1998.51,3052.99
13-05-2018,28577.94,34.95,1998.51,3052.99
14-05-2018,28520.48,34.73,1974.66,3061.85
15-05-2018,28045.13,34.09,1944.82,3050.02
16-05-2018,28397.8,34.7,1951.22,3136.84
17-05-2018,28188.11,34.74,1945.29,3115.11
18-05-2018,28265.06,34.73,1935.31,3113.09
19-05-2018,28265.06,34.73,1935.31,3113.09
20-05-2018,28265.06,34.73,1935.31,3113.09
21-05-2018,28196.61,34.78,1959.69,3136.37
22-05-2018,28405.9,35.12,1991.73,3137.05
23-05-2018,28365.55,34.77,1975.01,3160.1
24-05-2018,28774.58,35.49,2007.4,3205.96
25-05-2018,28602.37,34.99,1971.2,3163.86
26-05-2018,28602.37,34.99,1971.2,3163.86
27-05-2018,28602.37,34.99,1971.2,3163.86
28-05-2018,28602.37,34.99,1971.2,3163.86
29-05-2018,28143.46,34.18,1956.41,3085.7
30-05-2018,28508.43,34.92,1985.62,3155.55
31-05-2018,28185.17,34.4,1968.69,3115.94
01-06-2018,28072.35,34.37,1961.47,3119.77
02-06-2018,28072.35,34.37,1961.47,3119.77
03-06-2018,28072.35,34.37,1961.47,3119.77
04-06-2018,27823.47,34.09,1939.75,3114.47
05-06-2018,27974.46,34.4,1938.92,3156.96
06-06-2018,27978.34,34.73,1953.37,3390.28
07-06-2018,27904.34,34.85,1930.12,3388.73
08-06-2018,28133.47,35,1958.57,3438.13
09-06-2018,28133.47,35,1958.57,3438.13
10-06-2018,28133.47,35,1958.57,3438.13
11-06-2018,28192.56,35.5,1963,3470.01
12-06-2018,28101.76,35.37,1951.78,3497.78
13-06-2018,28315.94,35.81,1966.11,3497.82
14-06-2018,28416.45,36.32,1980.65,3460.62
15-06-2018,27919.2,34.86,1940.28,3432.16
16-06-2018,27919.2,34.86,1940.28,3432.16
17-06-2018,27919.2,34.86,1940.28,3432.16
18-06-2018,27921.43,34.74,1929.47,3467.83
19-06-2018,27891.9,34.49,1886.79,3410.47
20-06-2018,27812.03,34.48,1908.03,3452.18
21-06-2018,27846.74,34.67,1892.49,3417.27
22-06-2018,27639.25,34.68,1900.12,3414.34
23-06-2018,27639.25,34.68,1900.12,3414.34
24-06-2018,27639.25,34.68,1900.12,3414.34
25-06-2018,27610.13,34.42,1891,3352.26
26-06-2018,27609.77,34.52,1910.01,3424.06
27-06-2018,27536.35,34.32,1882.13,3396.83
28-06-2018,27777.48,34.35,1892.87,3468
29-06-2018,27677.05,34.46,1885.39,3415.53
30-06-2018,27677.05,34.46,1885.39,3415.53
01-07-2018,27677.05,34.46,1885.39,3415.53
02-07-2018,27278.51,33.51,1779.99,3367.46
03-07-2018,27642.68,34.08,1859.19,3377.27
04-07-2018,27642.68,34.08,1859.19,3377.27
05-07-2018,27883.86,34.35,1856.48,3457.28
06-07-2018,27853.62,34.33,1874.67,3487.57
07-07-2018,27853.62,34.33,1874.67,3487.57
08-07-2018,27853.62,34.33,1874.67,3487.57
09-07-2018,27810.59,34.33,1876.73,3525.07
10-07-2018,27677.16,34.18,1858.68,3516.3
11-07-2018,27530.32,33.71,1840.82,3454.19
12-07-2018,27507,33.98,1860.98,3461.66
13-07-2018,27315.96,33.55,1820.62,3403.7
14-07-2018,27315.96,33.55,1820.62,3403.7
15-07-2018,27315.96,33.55,1820.62,3403.7
16-07-2018,27261.69,33.52,1810.62,3382.1
17-07-2018,27080.59,33.23,1802.43,3430.73
18-07-2018,26950.33,32.96,1788.26,3436.71
19-07-2018,26966.61,32.74,1766.15,3460.51
20-07-2018,27249.57,33.21,1825.36,3473.18
21-07-2018,27249.57,33.21,1825.36,3473.18
22-07-2018,27249.57,33.21,1825.36,3473.18
23-07-2018,27048.26,32.85,1824.87,3446.29
24-07-2018,27229.69,33.28,1845.72,3520.43
25-07-2018,27242.15,33.24,1844.61,3533.16
26-07-2018,27119.02,33.06,1842.31,3518.18
27-07-2018,27019.96,33,1826.38,3502.76
28-07-2018,27019.96,33,1826.38,3502.76
29-07-2018,27019.96,33,1826.38,3502.76
30-07-2018,26942.14,33.03,1823.5,3504.17
31-07-2018,27022.63,33.11,1856.94,3432.42
01-08-2018,26820.86,32.8,1789.08,3394.24
02-08-2018,26586.26,32.57,1808.29,3351.6
03-08-2018,26785.71,32.88,1835.64,3386.63
04-08-2018,26785.71,32.88,1835.64,3386.63
05-08-2018,26785.71,32.88,1835.64,3386.63
06-08-2018,26619.24,32.58,1809.34,3356.97
07-08-2018,26759.87,32.78,1828.68,3380.18
08-08-2018,26742.81,32.81,1818.8,3379.5
09-08-2018,26672.44,32.83,1825.19,3326
10-08-2018,26905.98,32.81,1832.39,3339.37
11-08-2018,26905.98,32.81,1832.39,3339.37
12-08-2018,26905.98,32.81,1832.39,3339.37
13-08-2018,26460.35,32.13,1764.91,3308.02
14-08-2018,26829.54,32.69,1795.76,3397.19
15-08-2018,26481.3,31.38,1728.76,3263.87
16-08-2018,26720.56,32.3,1774.93,3299.12
17-08-2018,26479.62,31.82,1742.28,3330.37
18-08-2018,26479.62,31.82,1742.28,3330.37
19-08-2018,26479.62,31.82,1742.28,3330.37
20-08-2018,26627.5,31.81,1774.04,3344.8
21-08-2018,26740.37,32,1770.88,3334.97
22-08-2018,26850.26,31.99,1774.23,3362.75
23-08-2018,26633.89,31.53,1739.39,3294.09
24-08-2018,27255.05,32.3,1776.79,3326.82
25-08-2018,27255.05,32.3,1776.79,3326.82
26-08-2018,27255.05,32.3,1776.79,3326.82
27-08-2018,27117.81,32.21,1797.09,3242.44
28-08-2018,27151.8,32.13,1784.41,3162.91
29-08-2018,27317,32.23,1802.54,3183.24
30-08-2018,27305.26,31.93,1802.19,3474.12
31-08-2018,27555.56,32.07,1804.21,3409.83
01-09-2018,27555.56,32.07,1804.21,3409.83
02-09-2018,27555.56,32.07,1804.21,3409.83
03-09-2018,27555.56,32.07,1804.21,3409.83
04-09-2018,27252.62,31.08,1775.41,3313.28
05-09-2018,27564.13,31.51,1806.47,3327.77
06-09-2018,27687.25,31.47,1825.25,3375.24
07-09-2018,27606.63,31.48,1802.2,3338.92
08-09-2018,27606.63,31.48,1802.2,3338.92
09-09-2018,27606.63,31.48,1802.2,3338.92
10-09-2018,27652.62,31.57,1828.36,3382.94
11-09-2018,27842.77,31.66,1835.61,3399.6
12-09-2018,28270.47,32.22,1874.29,3458.75
13-09-2018,27795.62,31.64,1854.81,3411.65
14-09-2018,27673.05,31.46,1846.57,3444.84
15-09-2018,27673.05,31.46,1846.57,3444.84
16-09-2018,27673.05,31.46,1846.57,3444.84
17-09-2018,27807.92,31.67,1853.63,3505.26
18-09-2018,27909.93,31.77,1897.59,3546.95
19-09-2018,28262.05,32.27,1929.35,3610.42
20-09-2018,28055.54,31.99,1937.74,3611.94
21-09-2018,27582.57,31.83,1910.4,3580.5
22-09-2018,27582.57,31.83,1910.4,3580.5
23-09-2018,27582.57,31.83,1910.4,3580.5
24-09-2018,27850.71,32.02,1923.28,3542.16
25-09-2018,28279.78,32.83,1936.69,3621.75
26-09-2018,28057.76,32.52,1937.49,3588.48
27-09-2018,27661.19,32.14,1895.78,3565.97
28-09-2018,27945.38,33.18,1920.18,3578.2
29-09-2018,27945.38,33.18,1920.18,3578.2
30-09-2018,27945.38,33.18,1920.18,3578.2
01-10-2018,27672.35,32.52,1920.82,3535.1
02-10-2018,28512.23,33.52,1968.4,3572.69
03-10-2018,28232.01,33.25,1960.67,3541.62
04-10-2018,28425.49,33.33,1949.33,3558.34
05-10-2018,28663.35,33.63,1959.33,3531.64
06-10-2018,28663.35,33.63,1959.33,3531.64
07-10-2018,28663.35,33.63,1959.33,3531.64
08-10-2018,28088.45,32.71,1930.67,3499.07
09-10-2018,28203.32,32.93,1961.31,3489.09
10-10-2018,28505.58,33.05,1975.23,3458.87
11-10-2018,29344.96,33.73,2021.41,3521.12
12-10-2018,29043.13,33.59,1993.75,3442.51
13-10-2018,29043.13,33.59,1993.75,3442.51
14-10-2018,29043.13,33.59,1993.75,3442.51
15-10-2018,29050.19,33.59,1995.66,3439.44
16-10-2018,29230.92,33.71,2008.03,3473.12
17-10-2018,28899.48,33.34,1976.46,3424.01
18-10-2018,29148.77,33.41,1967.33,3385.29
19-10-2018,29214.8,33.63,1984.45,3321.87
20-10-2018,29214.8,33.63,1984.45,3321.87
21-10-2018,29214.8,33.63,1984.45,3321.87
22-10-2018,28844.17,33.18,1934.44,3283.64
23-10-2018,29288.76,33.83,1976.65,3280.1
24-10-2018,28903.86,33.28,1950.86,3139
25-10-2018,28934.14,33.17,1950.84,3135.79
26-10-2018,29014.06,33.33,1952.71,3145.3
27-10-2018,29014.06,33.33,1952.71,3145.3
28-10-2018,29014.06,33.33,1952.71,3145.3
29-10-2018,28788.26,32.7,1956.05,3242.12
30-10-2018,28926.6,32.97,1974.66,3367.02
31-10-2018,28706.06,32.6,1987.62,3345.18
01-11-2018,29434.15,33.93,2043.96,3460.55
02-11-2018,29011.94,33.53,2055.04,3457.3
03-11-2018,29011.94,33.53,2055.04,3457.3
04-11-2018,29011.94,33.53,2055.04,3457.3
05-11-2018,28825.88,33.12,2027.52,3517.67
06-11-2018,28667.54,32.76,2032.59,3522.54
07-11-2018,28869.62,33.09,2060.33,3538.96
08-11-2018,28457.73,32.39,2016.87,3488.96
09-11-2018,28275.46,31.98,1997.84,3398.84
10-11-2018,28275.46,31.98,1997.84,3398.84
11-11-2018,28275.46,31.98,1997.84,3398.84
12-11-2018,27989.85,31.5,1961.13,3312.12
13-11-2018,28214.66,31.76,1969.52,3354.82
14-11-2018,28174.69,31.72,1937.87,3329.08
15-11-2018,28230.5,32.06,1960.63,3358.88
16-11-2018,28217.21,32.11,1949.87,3377.95
17-11-2018,28217.21,32.11,1949.87,3377.95
18-11-2018,28217.21,32.11,1949.87,3377.95
19-11-2018,28224.48,32.1,1974.17,3267.2
20-11-2018,28096.55,31.77,1947.4,3176.35
21-11-2018,28144.91,32.16,1947.27,3239.62
22-11-2018,28144.91,32.16,1947.27,3239.62
23-11-2018,27807.01,31.33,1919.62,3106.82
24-11-2018,27807.01,31.33,1919.62,3106.82
25-11-2018,27807.01,31.33,1919.62,3106.82
26-11-2018,27724.06,31.18,1921.51,3129.03
27-11-2018,27574.09,30.97,1896.86,3093.45
28-11-2018,27833.79,31.53,1878.22,3136.44
29-11-2018,27785.12,31.34,1859.23,3087.81
30-11-2018,27429.83,30.65,1793.89,3071.82
01-12-2018,27429.83,30.65,1793.89,3071.82
02-12-2018,27429.83,30.65,1793.89,3071.82
03-12-2018,27674.34,31.2,1814.23,3117.81
04-12-2018,28125.11,31.83,1818.35,3082.54
05-12-2018,28125.11,31.83,1818.35,3082.54
06-12-2018,28210.38,31.72,1795.02,2835.75
07-12-2018,28360.51,32.07,1793.8,2780.71
08-12-2018,28360.51,32.07,1793.8,2780.71
09-12-2018,28360.51,32.07,1793.8,2780.71
10-12-2018,28535.9,32.14,1790.35,2750.17
11-12-2018,29039.62,32.8,1832.54,2771.26
